% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=416359, Sun Oct 12 11:53:28 2025, <python>{}</python>
35 245 96.95586360041148 214.51526120724762 1.9330148406930672 6.6999904495463490e+08 669999405.8630898 1339999241.6549947 391.6214838027954 669999135.4571283 nan   
36 252 83.86045010723402 258.5718573079807 1.9330148406930672 6.6999923240769696e+08 1339999198.383572 2009998891.0083854 502499946.95580745 837499425.9970205 nan   
37 259 60.99947227691643 283.01645737255666 1.9330148406930672 6.6999928960275471e+08 669999435.3270316 2009999157.7857056 502499884.5565084 669999344.608359 nan   
38 266 50.47933065850337 274.4929381522457 1.9330148406930672 6.6999925314022756e+08 669999320.659009 1339999012.8872292 159.79761362075806 669999260.4181633 nan   
39 273 44.517022443579 245.46660487608023 1.9330148406930672 6.6999917909421396e+08 669999297.766818 669999345.2488503 90.33301150798798 669999248.8384414 nan   
40 280 55.75989031056492 254.69503233403086 1.9330148406930672 6.6999906355260658e+08 669999189.7940664 1339999248.8225725 82.75251543521881 669999162.4996811 nan   
41 287 62.80170489201639 328.9131638333465 1.9330148406930672 6.6999902300883317e+08 669999226.4853446 1339999047.260669 305.46742260456085 669999094.3372848 nan   
42 294 56.83626983144844 325.0951623208727 1.9330148406930672 6.6999906053409946e+08 669999125.1857722 1339999084.6156223 204.22979521751404 669999083.9698241 nan   
43 301 59.22773335830178 295.0871986346854 1.9330148406930672 6.6999895907241011e+08 669999167.8699961 1339999095.4310317 502499934.3237704 669999024.7843717 nan   
44 308 52.1528044648757 284.9296044496961 1.9330148406930672 6.6999901898293948e+08 1339998883.9079611 2009998823.567443 669999901.8705673 669999056.6652229 nan   
45 315 54.95957557265915 265.8947680405588 1.9330148406930672 6.6999890168881977e+08 669999081.7233148 1339998855.9186215 217.60535502433777 669998983.4898267 nan   
46 322 53.86716601848948 234.9906836756712 1.9330148406930672 6.6999888233161426e+08 669998968.1862367 2009998829.9544334 502499926.59437346 669998936.987253 nan   
47 329 74.95126721692517 248.14295929999662 1.9330148406930672 6.6999877283562422e+08 669998852.6916821 669998946.3943987 73.19605600833893 669998795.7626364 nan   
48 336 89.42379130897781 278.75083860648255 1.9330148406930672 6.6999865676182544e+08 669998778.9355693 669998938.0497034 157.89617347717285 669998721.0268332 nan   
49 343 117.76700694571721 291.1863230452975 1.9330148406930672 6.6999853386251473e+08 669998793.6540549 1339998823.021271 502500064.92693007 669998594.4762543 nan   
50 350 151.25648967095375 332.1457023749292 1.9330148406930672 6.6999842183927178e+08 669998733.3970001 1339999131.9866033 502500133.3703829 669998563.2914237 nan   
51 357 159.1742525333213 337.93551083409665 1.9330148406930672 6.6999845658914196e+08 1339997902.3226178 1339998688.2445898 670000059.2720482 669998513.1270139 nan   
52 364 244.92081791980985 358.12751249201744 1.9330148406930672 6.6999760802824187e+08 669998380.1791217 2009998154.5741196 792.2551391124725 669998128.5470958 nan   
53 371 277.1701191582017 399.79343487143893 1.9330148406930672 6.6999778013733935e+08 669998226.9623443 2009998230.2716603 502500293.89062226 669998062.2100967 nan   
54 378 312.9030085637566 327.2405654892717 1.9330148406930672 6.6999732599181485e+08 669998095.8580143 1339999309.9375117 670000677.4407902 669997465.9997568 nan   
55 385 313.43720286116076 371.69813118716496 1.9330148406930672 6.6999703443383360e+08 1339997241.9020293 2009997266.2517111 502500151.06806564 837497419.3009548 nan   
56 392 292.71887113734584 415.0938293903146 1.9330148406930672 6.6999696964068580e+08 669997911.9083841 1339997124.4339037 502500218.0632067 669997017.7920411 nan   
57 399 333.9934982510262 488.5645203690683 1.9330148406930672 6.6999609727692771e+08 669997112.7934093 1339997870.1843984 670000785.4181976 669996653.6135514 nan   
58 406 354.20963372765806 582.617096680949 1.9330148406930672 6.6999602813966870e+08 669997052.2273748 1339996498.1576447 502499646.0882726 669996356.0027499 nan   
59 413 369.8394153143801 638.6812245493974 1.9330148406930672 6.6999538488395810e+08 669996118.0376141 1339996953.978851 508.30928695201874 669995959.2810857 nan   
60 420 553.5115158057387 657.0783287856391 1.9330148406930672 6.6999401105285037e+08 669996703.6408124 1339996388.2410874 502501673.40015984 669994229.2220471 nan   
61 427 715.0595706244229 825.223631805401 1.9330148406930672 6.6999262499453044e+08 1339993373.1497169 2009994920.7317638 1005000650.1945431 837493058.7597718 nan   
62 434 1047.9969773085654 959.2313132897413 1.9330148406930672 6.6999103077400768e+08 1339989917.1742506 2009994050.3565025 7329.819044351578 1339988033.7824697 nan   
63 441 924.5018292135103 1087.638121352188 1.9330148406930672 6.6999291628389156e+08 1339989430.6232202 2009988838.6906683 2661.2350850105286 1339988855.462736 nan   
64 448 1096.6011856723078 1097.4153056732468 1.9330148406930672 6.6998966429093182e+08 1339989922.3730388 2009994386.895677 502507359.1391573 1339985153.043692 nan   
65 455 1164.894119748135 1240.5902894385772 1.9330148406930672 6.6998623104917717e+08 669993110.8374968 2009996450.5375085 670000154.4047041 669986850.6074085 nan   
66 462 1410.1398022912256 1218.0279381223975 1.9330148406930672 1.3399813780983298e+09 1339985393.8769908 2009987580.2409654 502500703.9428179 1339983439.93816 nan   
67 469 1216.001466444354 1515.9551530179147 1.9330148406930672 6.6998370658509207e+08 1339985792.7967172 2009984137.1558192 502497735.95048857 1339982113.4714313 nan   
68 476 1104.174931886618 1586.0258581464022 1.9330148406930672 6.6998483557631576e+08 2009979672.7707663 2009986480.8663683 669996553.3531351 1339986465.3606114 nan   
69 483 975.134492932435 1670.4462927231275 1.9330148406930672 6.6998657223232388e+08 2009981362.7684383 2009991252.9242423 1172498109.2344675 837488536.384321 nan   
70 490 787.8338508274646 2004.0796457419478 1.9330148406930672 6.6998307960290110e+08 1339988223.887016 2009991519.6702967 502501475.3353034 837488762.1783551 nan   
71 497 604.672435300124 2176.2642730738003 1.9330148406930672 6.6998500548307014e+08 1339982603.724606 1339987632.180593 669996860.1390898 669986583.9894376 nan   
72 504 469.3849620218398 2166.0326600517096 1.9330148406930672 6.6998544075143027e+08 669987006.0696557 1339984059.835278 502497543.99318266 669985839.2517202 nan   
73 511 384.00171090285113 1912.9856369561528 1.9330148406930672 6.6998508438830161e+08 669985788.2110001 1339985306.8739917 1934.6012901067734 669985262.1834688 nan   
74 518 567.5589993708955 2293.6472449546254 1.9330148406930672 6.6998184137426472e+08 669985803.2658342 1339984461.13314 1031.350121974945 669985116.0136769 nan   
75 525 572.0897887169774 2748.6551958834407 1.9330148406930672 6.6998300059512281e+08 669984508.5784892 1339981902.0197833 2665.2344266176224 669983610.1180317 nan   
76 532 602.9731359828032 2688.4732663968866 1.9330148406930672 6.6998170842133951e+08 669984200.9705067 1339983103.4714494 2591.0910583734512 669982307.5213735 nan   
77 539 740.3792147945297 2612.3729688935405 1.9330148406930672 6.6997970054085612e+08 669981453.1628958 1339977755.3512633 2901.9106996059418 669980853.8164375 nan   
78 546 888.4915785078815 2670.9190803245706 1.9330148406930672 6.6997874563320220e+08 669982702.7042584 2009975381.39925 3909.723105072975 669979743.604665 nan   
79 553 1071.8130218832393 2590.8254233226353 1.9330148406930672 6.6997497170704234e+08 669980251.2648709 669982788.988004 1176.3346405029297 669979688.5778854 nan   
80 560 1321.0858234941586 2879.6459545214934 1.9330148406930672 6.6997464746604109e+08 669977443.3476095 1339973762.494741 502499105.75028944 669975575.3198609 nan   
81 567 1326.776501012912 3332.2538471689036 1.9330148406930672 6.6997248842161870e+08 1339966211.3155663 1339972437.872237 669993706.3159301 669976919.1127045 nan   
82 574 1103.5199206453822 3222.9900775468814 1.9330148406930672 6.6997637134534526e+08 1339966152.6981444 1339978973.1931834 669998515.8905221 669977154.4712223 nan   
83 581 1172.9736399964202 3761.02425329838 1.9330148406930672 6.6996956543539906e+08 669979540.8109049 1339979417.1860175 6997.3635866642 669973914.8130019 nan   
84 588 1107.3027546322817 4630.865753254392 1.9330148406930672 6.6997063584654331e+08 1339967295.424544 1339975401.0427682 670001246.7163928 669972436.829283 nan   
85 595 1224.1667195973469 4721.337043168443 1.9330148406930672 6.6996875608410943e+08 669972525.9509311 1339977798.5405931 670001216.3868253 669970479.3207049 nan   
86 602 1222.2690434128826 4583.04315669632 1.9330148406930672 6.6996902764863706e+08 669971745.5557715 1339969357.4002666 502497892.81859064 669970479.7772446 nan   
87 609 1627.289401841164 4776.499320077129 1.9330148406930672 6.6996526928679752e+08 669973532.8166753 1339973420.9970112 502501351.90366864 669969092.3851016 nan   
88 616 1732.1917243987111 5086.43612969816 1.9330148406930672 6.6996213787093592e+08 669967208.6086776 2009965758.6318078 670007018.4348388 669963054.4063711 nan   
